city,house_title,house_type,price,owner_name,no_of_reviews,rating,url,no_of_guest,house_size,no_of_beds,no_of_baths,rooms,beds,bath
Whistler,Walking distance to everything!,Condominio completo,1744.0,Chris,157,5.0,https://www.airbnb.mx/rooms/15206034?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,"Lofted 1 bedroom, 5 minutes from lifts.",Loft entero,1598.0,Chris,147,5.0,https://www.airbnb.mx/rooms/21262021?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,"Wolf's Den Creekside, steps from the gondola",Condominio completo,857.0,Jane,41,4.5,https://www.airbnb.mx/rooms/27552663?location=Whistler&previous_page_section_name=1000,3.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,Fully Renovated ! Ski-in Ski-out,Condominio completo,1816.0,Ruben,187,5.0,https://www.airbnb.mx/rooms/10089644?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '1 cama', '1 baño',1.0,1.0,1.0
Whistler,Comfortable and Private 2,Habitación privada en hostal,1439.0,Alison,265,5.0,https://www.airbnb.mx/rooms/7955152?location=Whistler&previous_page_section_name=1000,2.0, '1 recámara', '1 cama', '1 baño compartido',1.0,1.0,1.0
Whistler,1 BR apartment in heart of Whistler,Departamento entero,1831.0,Marc,237,5.0,https://www.airbnb.mx/rooms/6948842?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,Stoney Creek Sunpath 8 - Quiet ground floor condo,Condominio completo,1962.0,Whistler Superior,7,5.0,https://www.airbnb.mx/rooms/30015323?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,,Traducir,0.0,,,,https://www.airbnb.mx/rooms/plus/31739998?location=Whistler&previous_page_section_name=1000,0.0,inf,inf,inf,0.0,0.0,0.0
Whistler,Whistler Village North Studio - Dream location!,Departamento entero,1526.0,Stevie,65,5.0,https://www.airbnb.mx/rooms/18506319?location=Whistler&previous_page_section_name=1000,4.0, 'estudio', '2 camas', '1 baño',0.5,2.0,1.0
Whistler,Think Whistler- Village Penthouse- 1 free parking!,Departamento con servicios completo,1526.0,Alex,111,5.0,https://www.airbnb.mx/rooms/16588970?location=Whistler&previous_page_section_name=1000,5.0, '1 recámara', '3 camas', '1 baño',1.0,3.0,1.0
Whistler,PEO Whistler: 1 Bedroom in village w/ mtn view,Departamento entero,1584.0,Peter & Leo,101,5.0,https://www.airbnb.mx/rooms/15932603?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,Whistler Slumber,Casa adosada completa,1439.0,Lucien,122,5.0,https://www.airbnb.mx/rooms/2314636?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '1 cama', '1 baño',1.0,1.0,1.0
Whistler,Lovely Condo Right in the Village!!,Departamento entero,1221.0,Jessica,313,5.0,https://www.airbnb.mx/rooms/1076367?location=Whistler&previous_page_section_name=1000,4.0, 'estudio', '2 camas', '1 baño',0.5,2.0,1.0
Whistler,"☀️Incredible Location, Free Parking, Hot Tub, View",Condominio completo,1875.0,Christine,168,5.0,https://www.airbnb.mx/rooms/18372517?location=Whistler&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Whistler,2 Bdrm Village Townhome /w Private Hot Tub,Casa adosada completa,2034.0,Bryony,131,4.5,https://www.airbnb.mx/rooms/18274483?location=Whistler&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Whistler,Sunpath 1Br Central Village,Casa adosada completa,2165.0,Kerry,30,5.0,https://www.airbnb.mx/rooms/9886218?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,"Prime location, 2Br/2Ba, with private HotTub & BBQ",Condominio completo,1526.0,Karel,70,5.0,https://www.airbnb.mx/rooms/27611843?location=Whistler&previous_page_section_name=1000,5.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Whistler,Top-Floor 1BR Condo in Whistler Village w/ Parking,Departamento entero,1598.0,Pranjal,191,5.0,https://www.airbnb.mx/rooms/11397876?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,Private and Comfortable,Habitación privada en hostal,1439.0,Alison,419,5.0,https://www.airbnb.mx/rooms/7957907?location=Whistler&previous_page_section_name=1000,2.0, '1 recámara', '1 cama', '1 baño compartido',1.0,1.0,1.0
Whistler,"Prime Ski-in Ski-out Location! Pool, Hot tubs, AC, sleeps 4 (467)",Condominio completo,1947.0,Blackcomb Peaks Accommodation,16,5.0,https://www.airbnb.mx/rooms/28867834?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,"1BR Condo at Glacier Lodge,Ski in/out,Pool/Hot tub",Condominio completo,1163.0,Maria,138,5.0,https://www.airbnb.mx/rooms/18416130?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,Stunning Whistler Village Studio Sanctuary,Condominio completo,1816.0,Anne,61,5.0,https://www.airbnb.mx/rooms/26556929?location=Whistler&previous_page_section_name=1000,4.0, 'estudio', '2 camas', '1 baño',0.5,2.0,1.0
Whistler,"Valhalla 1 bedroom, sleeps 4, Quiet setting just steps from the action!",Casa adosada completa,1947.0,Blackcomb Peaks Accommodation,12,5.0,https://www.airbnb.mx/rooms/21894967?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño completo y uno de tocador',1.0,2.0,1.0
Whistler,COUPLES Creekside Mountain Getaway: Great Location,Condominio completo,1264.0,Kerry,202,5.0,https://www.airbnb.mx/rooms/9811302?location=Whistler&previous_page_section_name=1000,2.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Whistler,Cat's Ski Paradise,Casa adosada completa,1526.0,Catherine,91,5.0,https://www.airbnb.mx/rooms/21716964?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,"Prime Ski-in Ski-out Location! Pool, Hot tubs, BBQ, sleeps 8 (458)",Condominio completo,2805.0,Blackcomb Peaks Accommodation,13,4.5,https://www.airbnb.mx/rooms/21900415?location=Whistler&previous_page_section_name=1000,8.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Whistler,"Prime Ski-in Ski-out Location! Pool, Hot tubs, BBQ, sleeps 6 (234)",Condominio completo,2034.0,Blackcomb Peaks Accommodation,16,5.0,https://www.airbnb.mx/rooms/21829187?location=Whistler&previous_page_section_name=1000,6.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,"Prime Ski-in Ski-out Location! Pool, Hot tubs, BBQ, sleeps 4 (228)",Condominio completo,1947.0,Blackcomb Peaks Accommodation,,,https://www.airbnb.mx/rooms/21829151?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,1Bd Beautifully Just Renovated,Condominio completo,1816.0,Ruben,196,5.0,https://www.airbnb.mx/rooms/8327513?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '1 cama', '1 baño',1.0,1.0,1.0
Whistler,Treetop Retreat- Private Deck w/ Incredible Views,Condominio completo,1875.0,Gabriela,428,5.0,https://www.airbnb.mx/rooms/3113612?location=Whistler&previous_page_section_name=1000,4.0, '2 recámaras', '2 camas', '1 baño',2.0,2.0,1.0
Whistler,˰Free Parking Loft Studio Whistler Village,Departamento entero,2325.0,Bill,519,5.0,https://www.airbnb.mx/rooms/4751154?location=Whistler&previous_page_section_name=1000,4.0, 'estudio', '2 camas', '1 baño',0.5,2.0,1.0
Whistler,The Main Street Loft: Hot Tub + Parking,Loft entero,2020.0,Clare And Mike,255,5.0,https://www.airbnb.mx/rooms/19177746?location=Whistler&previous_page_section_name=1000,4.0, 'estudio', '2 camas', '1 baño',0.5,2.0,1.0
Whistler,"Small, bright room in the Village",Habitación privada en departamento,1453.0,Alison And Cedric,133,5.0,https://www.airbnb.mx/rooms/6813096?location=Whistler&previous_page_section_name=1000,2.0, '1 recámara', '1 cama', '1 baño compartido',1.0,1.0,1.0
Whistler,Newly Renovated Whistler Studio next to Nita Lake,Departamento entero,1497.0,Georgia,213,5.0,https://www.airbnb.mx/rooms/15955626?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,GLACIER LODGE,Departamento entero,2180.0,Debbie,68,5.0,https://www.airbnb.mx/rooms/23598237?location=Whistler&previous_page_section_name=1000,4.0, 'estudio', '2 camas', '1 baño',0.5,2.0,1.0
Whistler,"Prime Ski-in Ski-out Location! Pool, Hot tubs, BBQ, sleeps 4 (321)",Condominio completo,1947.0,Blackcomb Peaks Accommodation,9,5.0,https://www.airbnb.mx/rooms/21913628?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,SB0202 (4 Bedroom) Snowbird By ERM,Condominio completo,1613.0,Elevate,29,5.0,https://www.airbnb.mx/rooms/22000003?location=Whistler&previous_page_section_name=1000,10.0, '4 recámaras', '8 camas', '2 baños',4.0,8.0,2.0
Whistler,"Steps to Nita lake, beautiful renovated studio",Departamento entero,1279.0,Annie,59,5.0,https://www.airbnb.mx/rooms/16416371?location=Whistler&previous_page_section_name=1000,3.0, 'estudio', '2 camas', '1 baño',0.5,2.0,1.0
Whistler,1 BR/Bonus Loft/Wood fireplace/NETFLIX/washerdryer,Condominio completo,1177.0,Sophie,136,5.0,https://www.airbnb.mx/rooms/15785301?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '3 camas', '1 baño',1.0,3.0,1.0
Whistler,"Prime Ski-in Ski-out Location! Pool, Hot tubs, BBQ, sleeps 4 (229)",Condominio completo,1947.0,Blackcomb Peaks Accommodation,5,4.5,https://www.airbnb.mx/rooms/21829166?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,"Updated 1BR Townhouse with big, open deck",Casa adosada completa,1744.0,Joanna,149,5.0,https://www.airbnb.mx/rooms/13249613?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,The Gables 1 Br Premium Location,Casa adosada completa,2311.0,Kerry,43,5.0,https://www.airbnb.mx/rooms/7956525?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,Renovated Condo with Pool & Hot Tub,Condominio completo,1235.0,Robbin,86,5.0,https://www.airbnb.mx/rooms/15521765?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,Townhouse with Private Hot Tub & Free Parking,Departamento entero,2325.0,Colleen,152,5.0,https://www.airbnb.mx/rooms/16351601?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,"Prime Ski-in Ski-out Location! Top Floor Unit, Pool, Hot tubs, BBQ (414)",Condominio completo,1947.0,Blackcomb Peaks Accommodation,5,5.0,https://www.airbnb.mx/rooms/21901201?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,"Prime Ski-in Ski-out Location! Pool, Hot tubs, BBQ, sleeps 6 (412)",Condominio completo,2630.0,Blackcomb Peaks Accommodation,8,5.0,https://www.airbnb.mx/rooms/21916243?location=Whistler&previous_page_section_name=1000,6.0, '2 recámaras', '4 camas', '2 baños',2.0,4.0,2.0
Whistler,Cozy Apartment in Creekside - walk to the lifts,Loft entero,1729.0,Christina,148,5.0,https://www.airbnb.mx/rooms/21313101?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,"BEAUTIFUL modern Whistler studio, 5 min from lifts",Departamento entero,1962.0,Eva,213,5.0,https://www.airbnb.mx/rooms/18711873?location=Whistler&previous_page_section_name=1000,4.0, 'estudio', '2 camas', '1 baño'],0.5,2.0,1.0
Whistler,Whistler Wanderlust Vacation. True Ski in Ski out!,Condominio completo,2601.0,Jason And Melissa,71,5.0,https://www.airbnb.mx/rooms/17556606?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,HEART of Whistler Village suite,Departamento con servicios completo,2267.0,May,166,4.5,https://www.airbnb.mx/rooms/16742691?location=Whistler&previous_page_section_name=1000,5.0, '1 recámara', '3 camas', '1 baño completo y uno de tocador',1.0,3.0,1.0
Whistler,"2 bedroom, quiet, well located, well furnished",Condominio completo,3037.0,Andrew,176,5.0,https://www.airbnb.mx/rooms/1292771?location=Whistler&previous_page_section_name=1000,7.0, '2 recámaras', '7 camas', '2 baños',2.0,7.0,2.0
Whistler,The Stash - Boutique Mountain Enclave at Creekside,Condominio completo,1468.0,Jessica,109,5.0,https://www.airbnb.mx/rooms/22582679?location=Whistler&previous_page_section_name=1000,4.0, 'estudio', '2 camas', '1 baño',0.5,2.0,1.0
Whistler,,Traducir,0.0,,,,https://www.airbnb.mx/rooms/plus/15501585?location=Whistler&previous_page_section_name=1000,0.0,inf,inf,inf,0.0,0.0,0.0
Whistler,Mountain Views-Village North 1 Bdrm-Free Parking,Casa adosada completa,1584.0,Anita & Brent,107,5.0,https://www.airbnb.mx/rooms/15692002?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,"Prime Ski-in Ski-out Location! Top Floor Unit, Pool, Hot tubs, BBQ (415)",Condominio completo,1947.0,Blackcomb Peaks Accommodation,6,5.0,https://www.airbnb.mx/rooms/21901174?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,Studio in the heart of Whistler Village,Habitación en apartotel,1744.0,Jeanette,,,https://www.airbnb.mx/rooms/19143791?location=Whistler&previous_page_section_name=1000,2.0, 'estudio', '1 cama', '1 baño privado',0.5,1.0,1.0
Whistler,"The Woods 1 bedroom, sleeps 4, close to village, slope and lake",Condominio completo,2034.0,Blackcomb Peaks Accommodation,12,5.0,https://www.airbnb.mx/rooms/22848021?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,Relaxing Chateau with Hot Tub,Departamento entero,1526.0,Jason,,,https://www.airbnb.mx/rooms/35403662?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '1 cama', '1 baño',1.0,1.0,1.0
Whistler,"Prime Ski-in Ski-out Location! Pool, Hot tubs, BBQ, sleeps 4 (443)",Condominio completo,1947.0,Blackcomb Peaks Accommodation,8,5.0,https://www.airbnb.mx/rooms/21900876?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,Muk Muk Den | Hotel Room 224 | Whistler BC,Condominio completo,1373.0,Mike + Doris,168,4.5,https://www.airbnb.mx/rooms/3959702?location=Whistler&previous_page_section_name=1000,3.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Whistler,Cozy studio steps from Blackcomb base,Condominio completo,2034.0,Caroline,125,5.0,https://www.airbnb.mx/rooms/15551772?location=Whistler&previous_page_section_name=1000,2.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Whistler,The Heart of Village w/ Hot Tub & Mountains Views,Departamento entero,2165.0,Leo,101,4.5,https://www.airbnb.mx/rooms/9033619?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,Taluswood - renovated 2 bedroom and private garage,Casa adosada completa,2950.0,Whistler Ideal,20,5.0,https://www.airbnb.mx/rooms/15391853?location=Whistler&previous_page_section_name=1000,6.0, '2 recámaras', '3 camas', '2 baños',2.0,3.0,2.0
Whistler,Mountain View Penthouse 1 BR - Private Balcony,Condominio completo,2470.0,Susie And Kyle,127,5.0,https://www.airbnb.mx/rooms/20015616?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,The Treetop Cabin,Casa adosada completa,1744.0,Rory,121,4.5,https://www.airbnb.mx/rooms/6482566?location=Whistler&previous_page_section_name=1000,2.0, '1 recámara', '1 cama', '1 baño',1.0,1.0,1.0
Whistler,Cozy Creekside Getaway,Departamento entero,1293.0,Alexandre,69,4.5,https://www.airbnb.mx/rooms/10042617?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,Convenient Village Location by Harmony,Casa adosada completa,1613.0,Harmony,41,5.0,https://www.airbnb.mx/rooms/20189934?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,New Condo in Whistler Celebration Plaza,Departamento entero,2107.0,Teresa,135,5.0,https://www.airbnb.mx/rooms/8569385?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,"Luxury Studio, Centrally Located, Free Parking",Condominio completo,1773.0,Louise,57,5.0,https://www.airbnb.mx/rooms/2920396?location=Whistler&previous_page_section_name=1000,2.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Whistler,Whistler Village North: 3 Level Modern Condo!,Casa adosada completa,2020.0,Clare And Mike,113,5.0,https://www.airbnb.mx/rooms/20758511?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,Updated cozy studio suite w/ kitchenette (2B),Condominio completo,1293.0,Helen,88,5.0,https://www.airbnb.mx/rooms/14389053?location=Whistler&previous_page_section_name=1000,2.0, 'estudio', '1 cama', '1 baño',0.5,1.0,1.0
Whistler,"Beautifully updated, open concept studio (2A)",Condominio completo,1439.0,Helen,120,5.0,https://www.airbnb.mx/rooms/8049659?location=Whistler&previous_page_section_name=1000,4.0, 'estudio', '2 camas', '1 baño',0.5,2.0,1.0
Whistler,1 bed Penthouse in Heart of Whistler!,Condominio completo,1962.0,Tasha,130,5.0,https://www.airbnb.mx/rooms/15024449?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '0 camas', '1 baño',1.0,0.0,1.0
Whistler,Village Marketplace FREE Park & Wifi-AirCondioning,Departamento entero,1889.0,Jacquie,99,5.0,https://www.airbnb.mx/rooms/3094482?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,Aspens Ski in Ski out Apartment,Departamento entero,1744.0,Alice,149,4.5,https://www.airbnb.mx/rooms/12989051?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,"Prime Ski-in Ski-out Location! Pool, Hot tubs, BBQ, sleeps 4 (115)",Condominio completo,1947.0,Blackcomb Peaks Accommodation,7,5.0,https://www.airbnb.mx/rooms/21047396?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,"Prime Ski-in Ski-out Location! Pool, Hot tubs, BBQ, sleeps 4 (335)",Condominio completo,1947.0,Blackcomb Peaks Accommodation,6,5.0,https://www.airbnb.mx/rooms/21913571?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
Whistler,"Prime Ski-in Ski-out Location! Pool, Hot tubs, BBQ, sleeps 4 (215)",Condominio completo,1947.0,Blackcomb Peaks Accommodation,10,4.5,https://www.airbnb.mx/rooms/21097948?location=Whistler&previous_page_section_name=1000,4.0, '1 recámara', '2 camas', '1 baño',1.0,2.0,1.0
